Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Time_slot,Drop_timestamp,Hour_of_day,weekday
3783,Airport,null,No Cars Available,13-07-2016 20:48,Unavailable,null,20,Wednesday
3784,Airport,null,No Cars Available,13-07-2016 20:49,Unavailable,null,20,Wednesday
3787,Airport,null,No Cars Available,13-07-2016 20:49,Unavailable,null,20,Wednesday
3791,Airport,null,No Cars Available,13-07-2016 20:51,Unavailable,null,20,Wednesday
3796,Airport,null,No Cars Available,13-07-2016 20:51,Unavailable,null,20,Wednesday
3790,Airport,null,No Cars Available,13-07-2016 20:52,Unavailable,null,20,Wednesday
3792,Airport,null,No Cars Available,13-07-2016 20:53,Unavailable,null,20,Wednesday
3793,Airport,null,No Cars Available,13-07-2016 20:54,Unavailable,null,20,Wednesday
3797,Airport,null,No Cars Available,13-07-2016 20:56,Unavailable,null,20,Wednesday
3800,Airport,null,No Cars Available,13-07-2016 20:56,Unavailable,null,20,Wednesday
3803,Airport,null,No Cars Available,13-07-2016 20:58,Unavailable,null,20,Wednesday
3799,City,null,No Cars Available,13-07-2016 20:58,Unavailable,null,20,Wednesday
3802,Airport,null,No Cars Available,13-07-2016 21:00,Unavailable,null,21,Wednesday
3811,Airport,null,No Cars Available,13-07-2016 21:02,Unavailable,null,21,Wednesday
3805,Airport,null,No Cars Available,13-07-2016 21:03,Unavailable,null,21,Wednesday
3815,Airport,null,No Cars Available,13-07-2016 21:07,Unavailable,null,21,Wednesday
3812,City,null,No Cars Available,13-07-2016 21:09,Unavailable,null,21,Wednesday
3816,Airport,null,No Cars Available,13-07-2016 21:09,Unavailable,null,21,Wednesday
3821,Airport,null,No Cars Available,13-07-2016 21:10,Unavailable,null,21,Wednesday
3814,Airport,null,No Cars Available,13-07-2016 21:11,Unavailable,null,21,Wednesday
3829,Airport,null,No Cars Available,13-07-2016 21:13,Unavailable,null,21,Wednesday
3825,Airport,null,No Cars Available,13-07-2016 21:14,Unavailable,null,21,Wednesday
3833,Airport,null,No Cars Available,13-07-2016 21:18,Unavailable,null,21,Wednesday
3823,Airport,null,No Cars Available,13-07-2016 21:20,Unavailable,null,21,Wednesday
3828,City,null,No Cars Available,13-07-2016 21:20,Unavailable,null,21,Wednesday
3836,Airport,null,No Cars Available,13-07-2016 21:21,Unavailable,null,21,Wednesday
3824,Airport,null,No Cars Available,13-07-2016 21:22,Unavailable,null,21,Wednesday
3832,Airport,null,No Cars Available,13-07-2016 21:23,Unavailable,null,21,Wednesday
3846,Airport,null,No Cars Available,13-07-2016 21:25,Unavailable,null,21,Wednesday
3837,Airport,null,No Cars Available,13-07-2016 21:27,Unavailable,null,21,Wednesday
3835,Airport,null,No Cars Available,13-07-2016 21:27,Unavailable,null,21,Wednesday
3838,Airport,null,No Cars Available,13-07-2016 21:28,Unavailable,null,21,Wednesday
3844,Airport,null,No Cars Available,13-07-2016 21:28,Unavailable,null,21,Wednesday
3845,Airport,null,No Cars Available,13-07-2016 21:30,Unavailable,null,21,Wednesday
3842,Airport,null,No Cars Available,13-07-2016 21:33,Unavailable,null,21,Wednesday
3853,Airport,null,No Cars Available,13-07-2016 21:34,Unavailable,null,21,Wednesday
3848,Airport,null,No Cars Available,13-07-2016 21:34,Unavailable,null,21,Wednesday
3860,Airport,null,No Cars Available,13-07-2016 21:36,Unavailable,null,21,Wednesday
3855,Airport,null,No Cars Available,13-07-2016 21:36,Unavailable,null,21,Wednesday
3862,City,null,No Cars Available,13-07-2016 21:37,Unavailable,null,21,Wednesday
3854,Airport,null,No Cars Available,13-07-2016 21:37,Unavailable,null,21,Wednesday
3851,Airport,null,No Cars Available,13-07-2016 21:38,Unavailable,null,21,Wednesday
3858,Airport,null,No Cars Available,13-07-2016 21:38,Unavailable,null,21,Wednesday
3869,Airport,null,No Cars Available,13-07-2016 21:43,Unavailable,null,21,Wednesday
3864,Airport,null,No Cars Available,13-07-2016 21:45,Unavailable,null,21,Wednesday
3861,Airport,null,No Cars Available,13-07-2016 21:47,Unavailable,null,21,Wednesday
3873,Airport,null,No Cars Available,13-07-2016 21:47,Unavailable,null,21,Wednesday
3868,Airport,null,No Cars Available,13-07-2016 21:48,Unavailable,null,21,Wednesday
3870,Airport,null,No Cars Available,13-07-2016 21:48,Unavailable,null,21,Wednesday
3871,Airport,null,No Cars Available,13-07-2016 21:49,Unavailable,null,21,Wednesday
3884,Airport,null,No Cars Available,13-07-2016 21:51,Unavailable,null,21,Wednesday
3878,Airport,null,No Cars Available,13-07-2016 21:51,Unavailable,null,21,Wednesday
3894,Airport,null,No Cars Available,13-07-2016 21:52,Unavailable,null,21,Wednesday
3885,Airport,null,No Cars Available,13-07-2016 21:53,Unavailable,null,21,Wednesday
3877,Airport,null,No Cars Available,13-07-2016 21:53,Unavailable,null,21,Wednesday
3886,Airport,null,No Cars Available,13-07-2016 21:53,Unavailable,null,21,Wednesday
3874,Airport,null,No Cars Available,13-07-2016 21:54,Unavailable,null,21,Wednesday
3893,Airport,null,No Cars Available,13-07-2016 21:56,Unavailable,null,21,Wednesday
3891,Airport,null,No Cars Available,13-07-2016 21:57,Unavailable,null,21,Wednesday
3888,Airport,null,No Cars Available,13-07-2016 21:57,Unavailable,null,21,Wednesday
3876,Airport,null,No Cars Available,13-07-2016 21:58,Unavailable,null,21,Wednesday
3875,Airport,null,No Cars Available,13-07-2016 21:59,Unavailable,null,21,Wednesday
3898,Airport,null,No Cars Available,13-07-2016 21:59,Unavailable,null,21,Wednesday
3895,Airport,null,No Cars Available,13-07-2016 22:01,Unavailable,null,22,Wednesday
3900,Airport,null,No Cars Available,13-07-2016 22:03,Unavailable,null,22,Wednesday
3904,Airport,null,No Cars Available,13-07-2016 22:03,Unavailable,null,22,Wednesday
3892,Airport,null,No Cars Available,13-07-2016 22:05,Unavailable,null,22,Wednesday
3899,Airport,null,No Cars Available,13-07-2016 22:05,Unavailable,null,22,Wednesday
3910,Airport,null,No Cars Available,13-07-2016 22:05,Unavailable,null,22,Wednesday
3901,Airport,null,No Cars Available,13-07-2016 22:09,Unavailable,null,22,Wednesday
3902,Airport,null,No Cars Available,13-07-2016 22:09,Unavailable,null,22,Wednesday
3903,Airport,null,No Cars Available,13-07-2016 22:11,Unavailable,null,22,Wednesday
3906,Airport,null,No Cars Available,13-07-2016 22:12,Unavailable,null,22,Wednesday
3907,Airport,null,No Cars Available,13-07-2016 22:12,Unavailable,null,22,Wednesday
3918,City,null,No Cars Available,13-07-2016 22:12,Unavailable,null,22,Wednesday
3912,Airport,null,No Cars Available,13-07-2016 22:12,Unavailable,null,22,Wednesday
3928,City,null,No Cars Available,13-07-2016 22:14,Unavailable,null,22,Wednesday
3911,Airport,null,No Cars Available,13-07-2016 22:14,Unavailable,null,22,Wednesday
3923,City,null,No Cars Available,13-07-2016 22:18,Unavailable,null,22,Wednesday
3922,City,null,No Cars Available,13-07-2016 22:18,Unavailable,null,22,Wednesday
3931,Airport,null,No Cars Available,13-07-2016 22:21,Unavailable,null,22,Wednesday
3930,City,null,No Cars Available,13-07-2016 22:22,Unavailable,null,22,Wednesday
3921,City,null,No Cars Available,13-07-2016 22:23,Unavailable,null,22,Wednesday
3926,Airport,null,No Cars Available,13-07-2016 22:23,Unavailable,null,22,Wednesday
3919,Airport,null,No Cars Available,13-07-2016 22:23,Unavailable,null,22,Wednesday
3933,Airport,null,No Cars Available,13-07-2016 22:27,Unavailable,null,22,Wednesday
3937,City,null,No Cars Available,13-07-2016 22:28,Unavailable,null,22,Wednesday
3929,Airport,null,No Cars Available,13-07-2016 22:28,Unavailable,null,22,Wednesday
3941,City,null,No Cars Available,13-07-2016 22:30,Unavailable,null,22,Wednesday
3936,City,null,No Cars Available,13-07-2016 22:30,Unavailable,null,22,Wednesday
3946,Airport,null,No Cars Available,13-07-2016 22:36,Unavailable,null,22,Wednesday
3938,City,null,No Cars Available,13-07-2016 22:37,Unavailable,null,22,Wednesday
3949,City,null,No Cars Available,13-07-2016 22:40,Unavailable,null,22,Wednesday
3958,Airport,null,No Cars Available,13-07-2016 22:46,Unavailable,null,22,Wednesday
3951,Airport,null,No Cars Available,13-07-2016 22:46,Unavailable,null,22,Wednesday
3962,City,null,No Cars Available,13-07-2016 22:47,Unavailable,null,22,Wednesday
3961,City,null,No Cars Available,13-07-2016 22:50,Unavailable,null,22,Wednesday
3963,Airport,null,No Cars Available,13-07-2016 22:55,Unavailable,null,22,Wednesday
3967,City,null,No Cars Available,13-07-2016 22:57,Unavailable,null,22,Wednesday
3968,Airport,null,No Cars Available,13-07-2016 22:59,Unavailable,null,22,Wednesday
3971,City,null,No Cars Available,13-07-2016 22:59,Unavailable,null,22,Wednesday
3972,City,null,No Cars Available,13-07-2016 23:00,Unavailable,null,23,Wednesday
3975,City,null,No Cars Available,13-07-2016 23:04,Unavailable,null,23,Wednesday
3976,City,null,No Cars Available,13-07-2016 23:07,Unavailable,null,23,Wednesday
3980,City,null,No Cars Available,13-07-2016 23:16,Unavailable,null,23,Wednesday
3984,Airport,null,No Cars Available,13-07-2016 23:17,Unavailable,null,23,Wednesday
3986,Airport,null,No Cars Available,13-07-2016 23:17,Unavailable,null,23,Wednesday
3988,City,null,No Cars Available,13-07-2016 23:23,Unavailable,null,23,Wednesday
3995,City,null,No Cars Available,13-07-2016 23:36,Unavailable,null,23,Wednesday
3998,Airport,null,No Cars Available,13-07-2016 23:39,Unavailable,null,23,Wednesday
4001,City,null,No Cars Available,13-07-2016 23:39,Unavailable,null,23,Wednesday
4006,City,null,No Cars Available,13-07-2016 23:45,Unavailable,null,23,Wednesday
4000,City,null,No Cars Available,13-07-2016 23:47,Unavailable,null,23,Wednesday
4017,City,null,No Cars Available,13-07-2016 23:50,Unavailable,null,23,Wednesday
4010,Airport,null,No Cars Available,13-07-2016 23:50,Unavailable,null,23,Wednesday
4015,City,null,No Cars Available,13-07-2016 23:52,Unavailable,null,23,Wednesday
4013,City,null,No Cars Available,13-07-2016 23:53,Unavailable,null,23,Wednesday
4014,City,null,No Cars Available,13-07-2016 23:56,Unavailable,null,23,Wednesday
4016,City,null,No Cars Available,13-07-2016 23:59,Unavailable,null,23,Wednesday
4028,City,null,No Cars Available,14-07-2016 00:09,Unavailable,null,0,Thursday
4029,City,null,No Cars Available,14-07-2016 00:14,Unavailable,null,0,Thursday
4032,City,null,No Cars Available,14-07-2016 00:15,Unavailable,null,0,Thursday
4033,Airport,null,No Cars Available,14-07-2016 00:25,Unavailable,null,0,Thursday
4034,City,null,No Cars Available,14-07-2016 00:29,Unavailable,null,0,Thursday
4035,Airport,null,No Cars Available,14-07-2016 00:31,Unavailable,null,0,Thursday
4036,Airport,null,No Cars Available,14-07-2016 00:31,Unavailable,null,0,Thursday
4038,Airport,null,No Cars Available,14-07-2016 00:34,Unavailable,null,0,Thursday
4042,Airport,null,No Cars Available,14-07-2016 00:39,Unavailable,null,0,Thursday
4044,Airport,null,No Cars Available,14-07-2016 00:51,Unavailable,null,0,Thursday
4046,City,null,No Cars Available,14-07-2016 00:57,Unavailable,null,0,Thursday
4047,City,null,No Cars Available,14-07-2016 01:00,Unavailable,null,1,Thursday
4048,Airport,null,No Cars Available,14-07-2016 01:03,Unavailable,null,1,Thursday
4050,City,null,No Cars Available,14-07-2016 01:10,Unavailable,null,1,Thursday
4053,Airport,null,No Cars Available,14-07-2016 01:15,Unavailable,null,1,Thursday
4052,City,null,No Cars Available,14-07-2016 01:16,Unavailable,null,1,Thursday
4055,City,null,No Cars Available,14-07-2016 01:22,Unavailable,null,1,Thursday
4054,City,null,No Cars Available,14-07-2016 01:23,Unavailable,null,1,Thursday
4056,City,null,No Cars Available,14-07-2016 01:25,Unavailable,null,1,Thursday
4058,Airport,null,No Cars Available,14-07-2016 01:27,Unavailable,null,1,Thursday
4057,City,null,No Cars Available,14-07-2016 01:29,Unavailable,null,1,Thursday
4061,City,null,No Cars Available,14-07-2016 01:33,Unavailable,null,1,Thursday
4059,City,null,No Cars Available,14-07-2016 01:35,Unavailable,null,1,Thursday
4063,City,null,No Cars Available,14-07-2016 01:36,Unavailable,null,1,Thursday
4062,Airport,null,No Cars Available,14-07-2016 01:42,Unavailable,null,1,Thursday
4064,City,null,No Cars Available,14-07-2016 01:48,Unavailable,null,1,Thursday
4068,Airport,null,No Cars Available,14-07-2016 01:59,Unavailable,null,1,Thursday
4067,City,null,No Cars Available,14-07-2016 02:00,Unavailable,null,2,Thursday
4069,City,null,No Cars Available,14-07-2016 02:02,Unavailable,null,2,Thursday
4071,City,null,No Cars Available,14-07-2016 02:03,Unavailable,null,2,Thursday
4070,City,null,No Cars Available,14-07-2016 02:03,Unavailable,null,2,Thursday
4072,City,null,No Cars Available,14-07-2016 02:04,Unavailable,null,2,Thursday
4076,Airport,null,No Cars Available,14-07-2016 02:16,Unavailable,null,2,Thursday
4074,City,null,No Cars Available,14-07-2016 02:18,Unavailable,null,2,Thursday
4080,Airport,null,No Cars Available,14-07-2016 02:29,Unavailable,null,2,Thursday
4083,City,null,No Cars Available,14-07-2016 02:35,Unavailable,null,2,Thursday
4086,City,null,No Cars Available,14-07-2016 02:46,Unavailable,null,2,Thursday
4089,City,null,No Cars Available,14-07-2016 02:52,Unavailable,null,2,Thursday
4088,City,null,No Cars Available,14-07-2016 02:53,Unavailable,null,2,Thursday
4090,Airport,null,No Cars Available,14-07-2016 02:55,Unavailable,null,2,Thursday
4095,Airport,null,No Cars Available,14-07-2016 03:10,Unavailable,null,3,Thursday
4096,City,null,No Cars Available,14-07-2016 03:13,Unavailable,null,3,Thursday
4099,City,null,No Cars Available,14-07-2016 03:22,Unavailable,null,3,Thursday
4100,Airport,null,No Cars Available,14-07-2016 03:30,Unavailable,null,3,Thursday
4101,City,null,No Cars Available,14-07-2016 03:31,Unavailable,null,3,Thursday
4104,Airport,null,No Cars Available,14-07-2016 03:38,Unavailable,null,3,Thursday
4102,Airport,null,No Cars Available,14-07-2016 03:38,Unavailable,null,3,Thursday
4103,Airport,null,No Cars Available,14-07-2016 03:39,Unavailable,null,3,Thursday
4106,City,null,No Cars Available,14-07-2016 03:45,Unavailable,null,3,Thursday
4107,City,null,No Cars Available,14-07-2016 03:51,Unavailable,null,3,Thursday
4110,Airport,null,No Cars Available,14-07-2016 03:58,Unavailable,null,3,Thursday
4113,City,null,No Cars Available,14-07-2016 04:00,Unavailable,null,4,Thursday
4109,City,null,No Cars Available,14-07-2016 04:02,Unavailable,null,4,Thursday
4112,Airport,null,No Cars Available,14-07-2016 04:03,Unavailable,null,4,Thursday
4111,City,null,No Cars Available,14-07-2016 04:06,Unavailable,null,4,Thursday
4115,City,null,No Cars Available,14-07-2016 04:11,Unavailable,null,4,Thursday
4116,Airport,null,No Cars Available,14-07-2016 04:13,Unavailable,null,4,Thursday
4120,City,null,No Cars Available,14-07-2016 04:27,Unavailable,null,4,Thursday
4123,City,null,No Cars Available,14-07-2016 04:38,Unavailable,null,4,Thursday
4131,City,null,No Cars Available,14-07-2016 04:41,Unavailable,null,4,Thursday
4124,City,null,No Cars Available,14-07-2016 04:41,Unavailable,null,4,Thursday
4127,City,null,No Cars Available,14-07-2016 04:46,Unavailable,null,4,Thursday
4132,City,null,No Cars Available,14-07-2016 04:46,Unavailable,null,4,Thursday
4139,City,null,No Cars Available,14-07-2016 04:48,Unavailable,null,4,Thursday
4135,Airport,null,No Cars Available,14-07-2016 04:49,Unavailable,null,4,Thursday
4138,City,null,No Cars Available,14-07-2016 04:49,Unavailable,null,4,Thursday
4142,City,null,No Cars Available,14-07-2016 04:50,Unavailable,null,4,Thursday
4152,City,null,No Cars Available,14-07-2016 04:55,Unavailable,null,4,Thursday
4149,City,null,No Cars Available,14-07-2016 04:59,Unavailable,null,4,Thursday
4159,Airport,null,No Cars Available,14-07-2016 05:05,Unavailable,null,5,Thursday
4172,City,null,No Cars Available,14-07-2016 05:17,Unavailable,null,5,Thursday
4190,City,null,No Cars Available,14-07-2016 05:21,Unavailable,null,5,Thursday
4193,City,null,No Cars Available,14-07-2016 05:25,Unavailable,null,5,Thursday
4181,City,null,No Cars Available,14-07-2016 05:25,Unavailable,null,5,Thursday
4191,City,null,No Cars Available,14-07-2016 05:32,Unavailable,null,5,Thursday
4200,City,null,No Cars Available,14-07-2016 05:32,Unavailable,null,5,Thursday
4208,City,null,No Cars Available,14-07-2016 05:39,Unavailable,null,5,Thursday
4219,City,null,No Cars Available,14-07-2016 05:42,Unavailable,null,5,Thursday
4220,City,null,No Cars Available,14-07-2016 05:43,Unavailable,null,5,Thursday
4217,City,null,No Cars Available,14-07-2016 05:45,Unavailable,null,5,Thursday
4237,City,null,No Cars Available,14-07-2016 05:52,Unavailable,null,5,Thursday
4228,City,null,No Cars Available,14-07-2016 05:53,Unavailable,null,5,Thursday
4240,City,null,No Cars Available,14-07-2016 05:56,Unavailable,null,5,Thursday
4229,City,null,No Cars Available,14-07-2016 05:56,Unavailable,null,5,Thursday
4246,City,null,No Cars Available,14-07-2016 05:58,Unavailable,null,5,Thursday
4244,City,null,No Cars Available,14-07-2016 06:00,Unavailable,null,6,Thursday
4241,City,null,No Cars Available,14-07-2016 06:01,Unavailable,null,6,Thursday
4247,City,null,No Cars Available,14-07-2016 06:03,Unavailable,null,6,Thursday
4256,City,null,No Cars Available,14-07-2016 06:05,Unavailable,null,6,Thursday
4259,City,null,No Cars Available,14-07-2016 06:10,Unavailable,null,6,Thursday
4265,City,null,No Cars Available,14-07-2016 06:12,Unavailable,null,6,Thursday
4261,City,null,No Cars Available,14-07-2016 06:12,Unavailable,null,6,Thursday
4262,City,null,No Cars Available,14-07-2016 06:15,Unavailable,null,6,Thursday
4267,City,null,No Cars Available,14-07-2016 06:17,Unavailable,null,6,Thursday
4269,City,null,No Cars Available,14-07-2016 06:19,Unavailable,null,6,Thursday
4275,City,null,No Cars Available,14-07-2016 06:22,Unavailable,null,6,Thursday
4279,City,null,No Cars Available,14-07-2016 06:29,Unavailable,null,6,Thursday
4282,City,null,No Cars Available,14-07-2016 06:31,Unavailable,null,6,Thursday
4283,City,null,No Cars Available,14-07-2016 06:31,Unavailable,null,6,Thursday
4289,City,null,No Cars Available,14-07-2016 06:35,Unavailable,null,6,Thursday
4291,City,null,No Cars Available,14-07-2016 06:40,Unavailable,null,6,Thursday
4292,City,null,No Cars Available,14-07-2016 06:42,Unavailable,null,6,Thursday
4295,City,null,No Cars Available,14-07-2016 06:42,Unavailable,null,6,Thursday
4306,City,null,No Cars Available,14-07-2016 06:49,Unavailable,null,6,Thursday
4309,Airport,null,No Cars Available,14-07-2016 06:50,Unavailable,null,6,Thursday
4317,City,null,No Cars Available,14-07-2016 06:51,Unavailable,null,6,Thursday
4318,City,null,No Cars Available,14-07-2016 06:51,Unavailable,null,6,Thursday
4307,City,null,No Cars Available,14-07-2016 06:56,Unavailable,null,6,Thursday
4320,City,null,No Cars Available,14-07-2016 07:02,Unavailable,null,7,Thursday
4324,City,null,No Cars Available,14-07-2016 07:04,Unavailable,null,7,Thursday
4333,City,null,No Cars Available,14-07-2016 07:13,Unavailable,null,7,Thursday
4344,City,null,No Cars Available,14-07-2016 07:15,Unavailable,null,7,Thursday
4334,City,null,No Cars Available,14-07-2016 07:18,Unavailable,null,7,Thursday
4347,City,null,No Cars Available,14-07-2016 07:18,Unavailable,null,7,Thursday
4352,City,null,No Cars Available,14-07-2016 07:21,Unavailable,null,7,Thursday
4348,City,null,No Cars Available,14-07-2016 07:23,Unavailable,null,7,Thursday
4353,City,null,No Cars Available,14-07-2016 07:24,Unavailable,null,7,Thursday
4362,City,null,No Cars Available,14-07-2016 07:30,Unavailable,null,7,Thursday
4367,City,null,No Cars Available,14-07-2016 07:35,Unavailable,null,7,Thursday
4373,City,null,No Cars Available,14-07-2016 07:39,Unavailable,null,7,Thursday
4382,City,null,No Cars Available,14-07-2016 07:48,Unavailable,null,7,Thursday
4393,City,null,No Cars Available,14-07-2016 07:54,Unavailable,null,7,Thursday
4394,City,null,No Cars Available,14-07-2016 08:00,Unavailable,null,8,Thursday
4405,City,null,No Cars Available,14-07-2016 08:01,Unavailable,null,8,Thursday
4407,City,null,No Cars Available,14-07-2016 08:08,Unavailable,null,8,Thursday
4412,City,null,No Cars Available,14-07-2016 08:11,Unavailable,null,8,Thursday
4424,City,null,No Cars Available,14-07-2016 08:17,Unavailable,null,8,Thursday
4437,City,null,No Cars Available,14-07-2016 08:24,Unavailable,null,8,Thursday
4436,City,null,No Cars Available,14-07-2016 08:24,Unavailable,null,8,Thursday
4432,City,null,No Cars Available,14-07-2016 08:24,Unavailable,null,8,Thursday
4429,City,null,No Cars Available,14-07-2016 08:25,Unavailable,null,8,Thursday
4449,City,null,No Cars Available,14-07-2016 08:29,Unavailable,null,8,Thursday
4453,City,null,No Cars Available,14-07-2016 08:36,Unavailable,null,8,Thursday
4460,City,null,No Cars Available,14-07-2016 08:36,Unavailable,null,8,Thursday
4474,City,null,No Cars Available,14-07-2016 08:43,Unavailable,null,8,Thursday
4466,City,null,No Cars Available,14-07-2016 08:46,Unavailable,null,8,Thursday
4473,City,null,No Cars Available,14-07-2016 08:48,Unavailable,null,8,Thursday
4477,City,null,No Cars Available,14-07-2016 08:51,Unavailable,null,8,Thursday
4493,City,null,No Cars Available,14-07-2016 08:52,Unavailable,null,8,Thursday
4494,City,null,No Cars Available,14-07-2016 08:58,Unavailable,null,8,Thursday
4490,City,null,No Cars Available,14-07-2016 09:00,Unavailable,null,9,Thursday
4508,City,null,No Cars Available,14-07-2016 09:05,Unavailable,null,9,Thursday
4495,City,null,No Cars Available,14-07-2016 09:06,Unavailable,null,9,Thursday
4513,City,null,No Cars Available,14-07-2016 09:06,Unavailable,null,9,Thursday
4502,City,null,No Cars Available,14-07-2016 09:07,Unavailable,null,9,Thursday
4528,City,null,No Cars Available,14-07-2016 09:27,Unavailable,null,9,Thursday
4526,City,null,No Cars Available,14-07-2016 09:28,Unavailable,null,9,Thursday
4522,Airport,null,No Cars Available,14-07-2016 09:28,Unavailable,null,9,Thursday
4537,City,null,No Cars Available,14-07-2016 09:36,Unavailable,null,9,Thursday
4541,City,null,No Cars Available,14-07-2016 09:37,Unavailable,null,9,Thursday
4550,City,null,No Cars Available,14-07-2016 09:38,Unavailable,null,9,Thursday
4554,City,null,No Cars Available,14-07-2016 09:42,Unavailable,null,9,Thursday
4551,City,null,No Cars Available,14-07-2016 09:42,Unavailable,null,9,Thursday
4553,Airport,null,No Cars Available,14-07-2016 09:43,Unavailable,null,9,Thursday
4565,City,null,No Cars Available,14-07-2016 09:45,Unavailable,null,9,Thursday
4549,Airport,null,No Cars Available,14-07-2016 09:46,Unavailable,null,9,Thursday
4548,City,null,No Cars Available,14-07-2016 09:46,Unavailable,null,9,Thursday
4555,City,null,No Cars Available,14-07-2016 09:46,Unavailable,null,9,Thursday
4559,City,null,No Cars Available,14-07-2016 09:49,Unavailable,null,9,Thursday
4564,City,null,No Cars Available,14-07-2016 09:52,Unavailable,null,9,Thursday
4587,City,null,No Cars Available,14-07-2016 09:59,Unavailable,null,9,Thursday
4584,City,null,No Cars Available,14-07-2016 10:00,Unavailable,null,10,Thursday
4585,City,null,No Cars Available,14-07-2016 10:00,Unavailable,null,10,Thursday
4583,City,null,No Cars Available,14-07-2016 10:01,Unavailable,null,10,Thursday
4582,City,null,No Cars Available,14-07-2016 10:03,Unavailable,null,10,Thursday
4589,City,null,No Cars Available,14-07-2016 10:06,Unavailable,null,10,Thursday
4596,City,null,No Cars Available,14-07-2016 10:07,Unavailable,null,10,Thursday
4595,City,null,No Cars Available,14-07-2016 10:07,Unavailable,null,10,Thursday
4591,City,null,No Cars Available,14-07-2016 10:08,Unavailable,null,10,Thursday
4597,City,null,No Cars Available,14-07-2016 10:08,Unavailable,null,10,Thursday
4598,City,null,No Cars Available,14-07-2016 10:12,Unavailable,null,10,Thursday
4590,City,null,No Cars Available,14-07-2016 10:13,Unavailable,null,10,Thursday
4606,Airport,null,No Cars Available,14-07-2016 10:19,Unavailable,null,10,Thursday
4608,Airport,null,No Cars Available,14-07-2016 10:23,Unavailable,null,10,Thursday
4604,City,null,No Cars Available,14-07-2016 10:25,Unavailable,null,10,Thursday
4613,City,null,No Cars Available,14-07-2016 10:43,Unavailable,null,10,Thursday
4616,City,null,No Cars Available,14-07-2016 10:55,Unavailable,null,10,Thursday
4622,Airport,null,No Cars Available,14-07-2016 11:00,Unavailable,null,11,Thursday
4617,City,null,No Cars Available,14-07-2016 11:02,Unavailable,null,11,Thursday
4619,Airport,null,No Cars Available,14-07-2016 11:04,Unavailable,null,11,Thursday
4629,City,null,No Cars Available,14-07-2016 11:11,Unavailable,null,11,Thursday
4633,City,null,No Cars Available,14-07-2016 11:21,Unavailable,null,11,Thursday
4634,City,null,No Cars Available,14-07-2016 11:30,Unavailable,null,11,Thursday
4636,City,null,No Cars Available,14-07-2016 11:32,Unavailable,null,11,Thursday
4640,Airport,null,No Cars Available,14-07-2016 11:39,Unavailable,null,11,Thursday
4647,City,null,No Cars Available,14-07-2016 11:50,Unavailable,null,11,Thursday
4650,Airport,null,No Cars Available,14-07-2016 11:58,Unavailable,null,11,Thursday
4662,Airport,null,No Cars Available,14-07-2016 12:13,Unavailable,null,12,Thursday
4660,City,null,No Cars Available,14-07-2016 12:13,Unavailable,null,12,Thursday
4666,Airport,null,No Cars Available,14-07-2016 12:26,Unavailable,null,12,Thursday
4670,Airport,null,No Cars Available,14-07-2016 12:36,Unavailable,null,12,Thursday
4675,City,null,No Cars Available,14-07-2016 12:39,Unavailable,null,12,Thursday
4676,Airport,null,No Cars Available,14-07-2016 12:44,Unavailable,null,12,Thursday
4682,Airport,null,No Cars Available,14-07-2016 12:49,Unavailable,null,12,Thursday
4678,City,null,No Cars Available,14-07-2016 12:49,Unavailable,null,12,Thursday
4688,Airport,null,No Cars Available,14-07-2016 13:03,Unavailable,null,13,Thursday
4692,City,null,No Cars Available,14-07-2016 13:04,Unavailable,null,13,Thursday
4689,City,null,No Cars Available,14-07-2016 13:09,Unavailable,null,13,Thursday
4697,City,null,No Cars Available,14-07-2016 13:12,Unavailable,null,13,Thursday
4705,Airport,null,No Cars Available,14-07-2016 13:13,Unavailable,null,13,Thursday
4707,City,null,No Cars Available,14-07-2016 13:13,Unavailable,null,13,Thursday
4704,City,null,No Cars Available,14-07-2016 13:16,Unavailable,null,13,Thursday
4708,City,null,No Cars Available,14-07-2016 13:18,Unavailable,null,13,Thursday
4703,Airport,null,No Cars Available,14-07-2016 13:18,Unavailable,null,13,Thursday
4725,Airport,null,No Cars Available,14-07-2016 13:56,Unavailable,null,13,Thursday
4734,Airport,null,No Cars Available,14-07-2016 14:37,Unavailable,null,14,Thursday
4742,Airport,null,No Cars Available,14-07-2016 15:00,Unavailable,null,15,Thursday
4744,Airport,null,No Cars Available,14-07-2016 15:03,Unavailable,null,15,Thursday
4746,City,null,No Cars Available,14-07-2016 15:10,Unavailable,null,15,Thursday
4749,Airport,null,No Cars Available,14-07-2016 15:11,Unavailable,null,15,Thursday
4764,City,null,No Cars Available,14-07-2016 15:30,Unavailable,null,15,Thursday
4763,City,null,No Cars Available,14-07-2016 15:33,Unavailable,null,15,Thursday
4772,City,null,No Cars Available,14-07-2016 15:55,Unavailable,null,15,Thursday
4778,City,null,No Cars Available,14-07-2016 16:21,Unavailable,null,16,Thursday
4781,Airport,null,No Cars Available,14-07-2016 16:29,Unavailable,null,16,Thursday
4782,Airport,null,No Cars Available,14-07-2016 16:33,Unavailable,null,16,Thursday
4785,City,null,No Cars Available,14-07-2016 16:42,Unavailable,null,16,Thursday
4789,City,null,No Cars Available,14-07-2016 16:44,Unavailable,null,16,Thursday
4793,City,null,No Cars Available,14-07-2016 16:47,Unavailable,null,16,Thursday
